time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
180500,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
180500,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
180500,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_07,UAV_10,BIDIR,3.266,0.011,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_07,UAV_09,BIDIR,3.913,0.013,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
180600,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
180600,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_07,UAV_10,BIDIR,3.266,0.011,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_07,UAV_09,BIDIR,3.913,0.013,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
180700,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
180700,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_07,UAV_10,BIDIR,3.266,0.011,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_07,UAV_09,BIDIR,3.913,0.013,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
180800,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
180800,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_07,UAV_10,BIDIR,3.266,0.011,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_07,UAV_09,BIDIR,3.913,0.013,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
180900,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
180900,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_07,UAV_10,BIDIR,3.266,0.011,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_07,UAV_09,BIDIR,3.913,0.013,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_08,UAV_10,BIDIR,1.332,0.004,0.0,0.0,10,10,UAV-UAV,UP
181000,UAV_08,UAV_09,BIDIR,4.266,0.014,0.001,0.0,10,10,UAV-UAV,UP
181000,UAV_09,UAV_10,BIDIR,4.089,0.014,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_02,BIDIR,0.998,0.003,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_03,BIDIR,1.31,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_04,BIDIR,1.54,0.005,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_05,BIDIR,1.552,0.005,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_06,BIDIR,1.92,0.006,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_09,BIDIR,2.082,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_07,BIDIR,2.126,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_08,BIDIR,2.223,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_01,UAV_10,BIDIR,2.405,0.008,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_03,BIDIR,0.443,0.001,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_04,BIDIR,0.858,0.003,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_07,BIDIR,1.181,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_06,BIDIR,1.272,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_08,BIDIR,1.677,0.006,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_05,BIDIR,1.991,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_10,BIDIR,2.411,0.008,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_02,UAV_09,BIDIR,2.991,0.01,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_06,BIDIR,0.843,0.003,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_04,BIDIR,1.154,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_07,BIDIR,1.178,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_08,BIDIR,1.259,0.004,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_10,BIDIR,2.144,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_05,BIDIR,2.433,0.008,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_03,UAV_09,BIDIR,3.369,0.011,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_07,BIDIR,0.803,0.003,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_05,BIDIR,1.759,0.006,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_06,BIDIR,1.961,0.007,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_08,BIDIR,2.386,0.008,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_09,BIDIR,3.138,0.01,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_04,UAV_10,BIDIR,3.26,0.011,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_05,UAV_09,BIDIR,1.609,0.005,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_05,UAV_07,BIDIR,2.561,0.009,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_05,UAV_06,BIDIR,3.237,0.011,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_05,UAV_08,BIDIR,3.612,0.012,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_05,UAV_10,BIDIR,3.957,0.013,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_06,UAV_08,BIDIR,0.426,0.001,0.0,0.0,10,10,UAV-UAV,UP
181100,UAV_06,UAV_10,BIDIR,1.596,0.005,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_06,UAV_07,BIDIR,1.739,0.006,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_06,UAV_09,BIDIR,3.994,0.013,0.001,0.0,10,10,UAV-UAV,UP
181100,UAV_07,UAV_08,BIDIR,2.139,0.007,0.001,0.0,10,10,UAV-UAV,UP
